org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.model.BaseEntity;15.0
org.springframework.context.support.ApplicationObjectSupport;org.springframework.context.ApplicationContextAware;100.0
org.springframework.samples.petclinic.vet.VetController;org.springframework.samples.petclinic.vet.Vets;20.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.vet.Vet;15.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.mockito.ArgumentMatchers;5.0
org.springframework.samples.petclinic.vet.VetTests;org.springframework.samples.petclinic.vet.Vet;5.0
org.springframework.beans.support.MutableSortDefinition;org.springframework.beans.support.SortDefinition;100.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.result.StatusResultMatchers;30.0
org.testcontainers.containers.FailureDetectingExternalResource;org.junit.rules.TestRule;100.0
org.springframework.samples.petclinic.vet.VetTests;org.springframework.samples.petclinic.model.BaseEntity;15.0
org.springframework.samples.petclinic.owner.PetTypeFormatter;org.springframework.samples.petclinic.owner.OwnerRepository;10.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.samples.petclinic.owner.Owner;5.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.model.NamedEntity;5.0
org.springframework.context.ConfigurableApplicationContext;org.springframework.context.ApplicationContext;100.0
org.springframework.dao.NonTransientDataAccessException;org.springframework.dao.DataAccessException;100.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.samples.petclinic.owner.Owner;10.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.springframework.samples.petclinic.owner.OwnerRepository;20.0
org.springframework.samples.petclinic.vet.VetTests;org.assertj.core.api.Assertions;15.0
org.springframework.context.ConfigurableApplicationContext;org.springframework.context.Lifecycle;100.0
org.springframework.samples.petclinic.PostgresIntegrationTests;org.springframework.boot.web.client.RestTemplateBuilder;10.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.samples.petclinic.owner.Pet;15.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.result.MockMvcResultMatchers;100.0
org.junit.jupiter.api.extension.BeforeEachCallback;org.junit.jupiter.api.extension.Extension;100.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.mockito.BDDMockito;5.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.model.BaseEntity;15.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.model.NamedEntity;40.0
org.springframework.samples.petclinic.PetClinicIntegrationTests;org.springframework.boot.web.client.RestTemplateBuilder;10.0
org.springframework.samples.petclinic.owner.PetTypeFormatter;org.springframework.samples.petclinic.model.NamedEntity;10.0
org.springframework.samples.petclinic.owner.PetValidator;org.springframework.validation.Validator;100.0
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean;org.springframework.beans.factory.InitializingBean;100.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.samples.petclinic.model.NamedEntity;10.0
org.junit.jupiter.api.extension.ParameterResolver;org.junit.jupiter.api.extension.Extension;100.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.springframework.samples.petclinic.owner.PetTypeFormatter;15.0
org.springframework.web.servlet.view.xml.MarshallingView;org.springframework.web.servlet.view.AbstractView;100.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.result.ViewResultMatchers;30.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.model.Person;20.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.samples.petclinic.owner.Owner;10.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.samples.petclinic.owner.Pet;5.0
org.springframework.validation.SmartValidator;org.springframework.validation.Validator;100.0
org.springframework.samples.petclinic.vet.VetController;org.springframework.samples.petclinic.vet.VetController;5.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.hamcrest.Matchers;120.0
org.springframework.samples.petclinic.owner.PetType;org.springframework.samples.petclinic.model.NamedEntity;100.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.samples.petclinic.owner.Pet;5.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.samples.petclinic.owner.Owner;20.0
org.springframework.samples.petclinic.owner.Pet;org.springframework.samples.petclinic.owner.Visit;10.0
org.springframework.test.web.servlet.SmartRequestBuilder;org.springframework.test.web.servlet.RequestBuilder;100.0
org.springframework.samples.petclinic.MySqlIntegrationTests;org.springframework.boot.web.client.RestTemplateBuilder;10.0
org.assertj.core.api.Assertions;org.assertj.core.api.InstanceOfAssertFactories;100.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.test.web.servlet.result.StatusResultMatchers;60.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.test.web.servlet.result.ViewResultMatchers;5.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.mockito.BDDMockito;10.0
org.springframework.samples.petclinic.system.CrashControllerIntegrationTests;org.assertj.core.api.Assertions;60.0
org.springframework.context.ApplicationContext;org.springframework.core.io.support.ResourcePatternResolver;100.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.util.StringUtils;10.0
org.springframework.web.context.support.WebApplicationObjectSupport;org.springframework.web.context.ServletContextAware;100.0
org.springframework.samples.petclinic.owner.Pet;org.springframework.samples.petclinic.owner.PetType;10.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.owner.Visit;10.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.owner.OwnerRepository;40.0
org.springframework.samples.petclinic.owner.PetValidator;org.springframework.validation.Errors;15.0
org.springframework.core.io.support.ResourcePatternResolver;org.springframework.core.io.ResourceLoader;100.0
org.mockito.junit.jupiter.MockitoExtension;org.junit.jupiter.api.extension.BeforeEachCallback;100.0
org.springframework.data.domain.AbstractPageRequest;org.springframework.data.domain.Pageable;100.0
org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder;org.springframework.beans.Mergeable;100.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.assertj.core.util.Lists;25.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.vet.VetRepository;10.0
org.springframework.context.ApplicationContext;org.springframework.beans.factory.ListableBeanFactory;100.0
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean;org.springframework.context.ApplicationContextAware;100.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.samples.petclinic.owner.Pet;5.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.samples.petclinic.owner.Owner;10.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.owner.PetType;5.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.samples.petclinic.owner.PetValidator;5.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.vet.Vet;15.0
org.springframework.samples.petclinic.model.NamedEntity;org.springframework.samples.petclinic.model.BaseEntity;100.0
org.springframework.samples.petclinic.PetClinicApplication;org.springframework.boot.SpringApplication;5.0
org.springframework.samples.petclinic.PetClinicRuntimeHints;org.springframework.aot.hint.RuntimeHints;35.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.web.servlet.ModelAndView;10.0
org.springframework.samples.petclinic.vet.Vet;org.springframework.samples.petclinic.model.Person;100.0
org.springframework.validation.beanvalidation.SpringValidatorAdapter;org.springframework.validation.SmartValidator;100.0
org.springframework.samples.petclinic.model.ValidatorTests;org.springframework.context.i18n.LocaleContextHolder;5.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder;95.0
org.springframework.samples.petclinic.owner.Visit;org.springframework.samples.petclinic.model.BaseEntity;100.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.mockito.BDDMockito;10.0
org.springframework.http.client.support.InterceptingHttpAccessor;org.springframework.http.client.support.HttpAccessor;100.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.test.web.servlet.ResultActions;35.0
org.springframework.samples.petclinic.model.NamedEntity;org.springframework.samples.petclinic.model.NamedEntity;5.0
org.springframework.context.ApplicationContext;org.springframework.context.MessageSource;100.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.springframework.samples.petclinic.model.NamedEntity;10.0
org.springframework.boot.context.event.ApplicationPreparedEvent;org.springframework.boot.context.event.SpringApplicationEvent;100.0
org.springframework.samples.petclinic.system.CrashControllerIntegrationTests;org.springframework.http.HttpHeaders;10.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.test.web.servlet.result.ModelResultMatchers;5.0
org.springframework.samples.petclinic.vet.Vet;org.springframework.samples.petclinic.vet.Specialty;10.0
org.springframework.http.MediaType;org.springframework.util.MimeType;100.0
org.springframework.samples.petclinic.PostgresIntegrationTests;org.assertj.core.api.Assertions;5.0
org.springframework.samples.petclinic.PetClinicRuntimeHints;org.springframework.aot.hint.RuntimeHintsRegistrar;100.0
org.springframework.samples.petclinic.model.Person;org.springframework.samples.petclinic.model.BaseEntity;100.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.vet.Specialty;5.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder;50.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.mockito.BDDMockito;10.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.owner.Pet;20.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.samples.petclinic.owner.Pet;30.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.test.web.servlet.result.ModelResultMatchers;115.0
org.springframework.samples.petclinic.PostgresIntegrationTests;org.springframework.samples.petclinic.vet.VetRepository;20.0
org.springframework.data.domain.PageRequest;org.springframework.data.domain.AbstractPageRequest;100.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.junit.jupiter.api.Assertions;5.0
org.springframework.core.env.ConfigurableEnvironment;org.springframework.core.env.Environment;100.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.samples.petclinic.model.BaseEntity;25.0
org.springframework.web.context.support.WebApplicationObjectSupport;org.springframework.context.support.ApplicationObjectSupport;100.0
org.springframework.samples.petclinic.vet.Specialty;org.springframework.samples.petclinic.model.NamedEntity;100.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.samples.petclinic.owner.OwnerRepository;25.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.model.Person;10.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.samples.petclinic.owner.OwnerRepository;20.0
org.springframework.samples.petclinic.owner.Pet;org.springframework.samples.petclinic.owner.Pet;5.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.model.BaseEntity;10.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.owner.Owner;65.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.test.web.servlet.result.MockMvcResultMatchers;35.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.assertj.core.util.Lists;5.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.samples.petclinic.model.BaseEntity;5.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.samples.petclinic.model.BaseEntity;15.0
org.springframework.web.context.ServletContextAware;org.springframework.beans.factory.Aware;100.0
org.springframework.samples.petclinic.PostgresIntegrationTests;org.testcontainers.DockerClientFactory;10.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.MockMvc;40.0
org.springframework.samples.petclinic.MySqlIntegrationTests;org.springframework.samples.petclinic.vet.VetRepository;20.0
org.mockito.junit.jupiter.MockitoExtension;org.junit.jupiter.api.extension.AfterEachCallback;100.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.samples.petclinic.owner.OwnerController;5.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.core.style.ToStringCreator;45.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.samples.petclinic.owner.OwnerRepository;30.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.springframework.samples.petclinic.owner.PetType;5.0
org.springframework.web.servlet.view.AbstractView;org.springframework.web.context.support.WebApplicationObjectSupport;100.0
org.springframework.samples.petclinic.vet.VetController;org.springframework.ui.Model;20.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.validation.DataBinder;5.0
org.springframework.samples.petclinic.PetClinicRuntimeHints;org.springframework.aot.hint.SerializationHints;15.0
org.springframework.samples.petclinic.PostgresIntegrationTests;org.springframework.boot.builder.SpringApplicationBuilder;25.0
