org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.application.BookingService;25.0
org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter;org.eclipse.cargotracker.domain.model.location.Location;20.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.eclipse.cargotracker.application.ApplicationEvents;15.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Cargo;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.domain.model.voyage.VoyageRepository;10.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemWriter;org.eclipse.cargotracker.application.ApplicationEvents;10.0
org.eclipse.cargotracker.infrastructure.messaging.jms.HandlingEventRegistrationAttemptConsumer;org.eclipse.cargotracker.application.HandlingEventService;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler;20.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService;org.eclipse.cargotracker.domain.model.cargo.Itinerary;5.0
org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;org.eclipse.cargotracker.domain.model.location.Location;10.0
org.eclipse.cargotracker.domain.model.handling.HandlingHistoryTest;org.eclipse.cargotracker.domain.model.cargo.Cargo;10.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.voyage.VoyageRepository;10.0
org.eclipse.cargotracker.domain.model.cargo.Delivery;org.apache.commons.lang3.builder.HashCodeBuilder;60.0
org.eclipse.pathfinder.api.GraphTraversalService;org.eclipse.pathfinder.api.GraphTraversalService;10.0
org.eclipse.cargotracker.infrastructure.messaging.jms.JmsApplicationEvents;org.eclipse.cargotracker.application.ApplicationEvents;100.0
org.eclipse.cargotracker.domain.model.handling.UnknownLocationException;org.eclipse.cargotracker.domain.model.handling.CannotCreateHandlingEventException;100.0
org.eclipse.cargotracker.domain.model.handling.HandlingHistoryTest;org.eclipse.cargotracker.domain.model.handling.HandlingEvent;30.0
org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter;org.eclipse.cargotracker.interfaces.CoordinatesFactory;5.0
org.eclipse.cargotracker.infrastructure.messaging.jms.CargoHandledConsumer;org.eclipse.cargotracker.application.CargoInspectionService;15.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory;10.0
org.eclipse.cargotracker.domain.model.handling.HandlingEvent;org.apache.commons.lang3.Validate;55.0
org.eclipse.cargotracker.domain.model.cargo.Delivery;org.eclipse.cargotracker.domain.model.handling.HandlingEvent;50.0
org.eclipse.cargotracker.domain.model.cargo.ItineraryTest;org.eclipse.cargotracker.domain.model.cargo.Leg;10.0
org.eclipse.cargotracker.interfaces.handling.mobile.EventLogger;org.eclipse.cargotracker.domain.model.voyage.VoyageRepository;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.dto.Location;5.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler;10.0
org.eclipse.cargotracker.domain.model.cargo.Itinerary;org.eclipse.cargotracker.domain.model.cargo.Leg;35.0
org.eclipse.cargotracker.domain.model.voyage.Schedule;org.apache.commons.lang3.builder.HashCodeBuilder;15.0
org.eclipse.cargotracker.application.HandlingEventServiceTest;org.eclipse.cargotracker.domain.model.cargo.Cargo;15.0
org.eclipse.cargotracker.infrastructure.persistence.jpa.JpaCargoRepository;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;100.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;10.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;30.0
org.eclipse.cargotracker.interfaces.booking.web.ItinerarySelection;org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate;10.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingServiceTest;org.eclipse.cargotracker.domain.model.cargo.TrackingId;5.0
org.eclipse.cargotracker.domain.model.location.Location;org.eclipse.cargotracker.domain.model.location.UnLocode;20.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.application.HandlingEventService;55.0
org.eclipse.cargotracker.application.internal.DefaultBookingService;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;30.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService;org.eclipse.cargotracker.domain.model.location.UnLocode;10.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.location.UnLocode;20.0
org.eclipse.cargotracker.interfaces.booking.web.CargoDetails;org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade;15.0
org.eclipse.cargotracker.domain.model.voyage.CarrierMovement;org.apache.commons.lang3.Validate;5.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoRouteDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Delivery;20.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.application.CargoInspectionService;10.0
org.eclipse.cargotracker.domain.model.cargo.Leg;org.eclipse.cargotracker.domain.model.cargo.Leg;5.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemReader;org.eclipse.cargotracker.application.util.DateConverter;5.0
org.eclipse.cargotracker.application.util.SampleDataGenerator;org.eclipse.cargotracker.domain.model.cargo.Leg;35.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemReader;org.eclipse.cargotracker.interfaces.handling.file.EventLineParseException;30.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.domain.model.voyage.VoyageNumber;5.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoRouteDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;10.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService;org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;5.0
org.eclipse.cargotracker.application.BookingServiceTest;org.eclipse.cargotracker.domain.model.cargo.Itinerary;20.0
org.eclipse.cargotracker.domain.model.voyage.Voyage;org.apache.commons.lang3.Validate;10.0
org.eclipse.cargotracker.interfaces.booking.web.ListCargo;org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade;100.0
org.eclipse.cargotracker.interfaces.booking.web.CargoDetails;org.eclipse.cargotracker.interfaces.booking.facade.dto.CargoRoute;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;org.eclipse.cargotracker.domain.model.voyage.Voyage;5.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemReader;org.eclipse.cargotracker.domain.model.cargo.TrackingId;5.0
org.eclipse.cargotracker.domain.model.handling.HandlingHistoryTest;org.junit.Assert;10.0
org.eclipse.cargotracker.interfaces.CoordinatesFactory;org.eclipse.cargotracker.domain.model.location.UnLocode;75.0
org.eclipse.cargotracker.domain.model.cargo.Cargo;org.eclipse.cargotracker.domain.model.cargo.Itinerary;10.0
org.jboss.arquillian.junit.Arquillian;org.junit.runners.BlockJUnit4ClassRunner;100.0
org.eclipse.cargotracker.domain.model.cargo.Cargo;org.eclipse.cargotracker.domain.model.cargo.TrackingId;25.0
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;org.apache.commons.lang3.builder.EqualsBuilder;25.0
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg;org.eclipse.cargotracker.application.util.DateConverter;10.0
org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.voyage.Voyage;15.0
org.eclipse.cargotracker.domain.model.location.UnLocode;org.apache.commons.lang3.Validate;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler;15.0
org.eclipse.cargotracker.application.internal.DefaultHandlingEventService;org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository;15.0
