class1,class2,static_distance,semantic_distance
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.owner.Visit,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.owner.OwnerRepository,0.15555555555555556,0.0
org.springframework.samples.petclinic.owner.PetValidator,org.springframework.validation.Errors,0.044444444444444446,0.0
org.springframework.core.io.support.ResourcePatternResolver,org.springframework.core.io.ResourceLoader,0.4222222222222222,0.0
org.mockito.junit.jupiter.MockitoExtension,org.junit.jupiter.api.extension.BeforeEachCallback,0.4222222222222222,0.0
org.springframework.data.domain.AbstractPageRequest,org.springframework.data.domain.Pageable,0.4222222222222222,0.0
org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder,org.springframework.beans.Mergeable,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.assertj.core.util.Lists,0.08888888888888889,0.0
org.springframework.samples.petclinic.service.ClinicServiceTests,org.springframework.samples.petclinic.vet.VetRepository,0.022222222222222223,0.0
org.springframework.context.ApplicationContext,org.springframework.beans.factory.ListableBeanFactory,0.4222222222222222,0.0
org.springframework.validation.beanvalidation.LocalValidatorFactoryBean,org.springframework.context.ApplicationContextAware,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.VisitController,org.springframework.samples.petclinic.owner.Pet,0.0,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.samples.petclinic.owner.Owner,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.owner.PetType,0.0,0.0
org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.owner.PetValidator,0.0,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.springframework.samples.petclinic.vet.Vet,0.044444444444444446,0.0
org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.model.BaseEntity,0.4222222222222222,0.0
org.springframework.samples.petclinic.PetClinicApplication,org.springframework.boot.SpringApplication,0.0,0.0
org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.aot.hint.RuntimeHints,0.13333333333333333,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.web.servlet.ModelAndView,0.022222222222222223,0.0
org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.model.Person,0.4222222222222222,0.0
org.springframework.validation.beanvalidation.SpringValidatorAdapter,org.springframework.validation.SmartValidator,0.4222222222222222,0.0
org.springframework.samples.petclinic.model.ValidatorTests,org.springframework.context.i18n.LocaleContextHolder,0.0,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder,0.4,0.0
org.springframework.samples.petclinic.owner.Visit,org.springframework.samples.petclinic.model.BaseEntity,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests,org.mockito.BDDMockito,0.022222222222222223,0.0
org.springframework.http.client.support.InterceptingHttpAccessor,org.springframework.http.client.support.HttpAccessor,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.test.web.servlet.ResultActions,0.13333333333333333,0.0
org.springframework.samples.petclinic.model.NamedEntity,org.springframework.samples.petclinic.model.NamedEntity,0.0,0.0
org.springframework.context.ApplicationContext,org.springframework.context.MessageSource,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests,org.springframework.samples.petclinic.model.NamedEntity,0.022222222222222223,0.0
org.springframework.boot.context.event.ApplicationPreparedEvent,org.springframework.boot.context.event.SpringApplicationEvent,0.4222222222222222,0.0
org.springframework.samples.petclinic.system.CrashControllerIntegrationTests,org.springframework.http.HttpHeaders,0.022222222222222223,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.springframework.test.web.servlet.result.ModelResultMatchers,0.0,0.0
org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet.Specialty,0.022222222222222223,0.0
org.springframework.http.MediaType,org.springframework.util.MimeType,0.4222222222222222,0.0
org.springframework.samples.petclinic.PostgresIntegrationTests,org.assertj.core.api.Assertions,0.0,0.0
org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.aot.hint.RuntimeHintsRegistrar,0.4222222222222222,0.0
org.springframework.samples.petclinic.model.Person,org.springframework.samples.petclinic.model.BaseEntity,0.4222222222222222,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.springframework.samples.petclinic.vet.Specialty,0.0,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.test.web.servlet.request.MockHttpServletRequestBuilder,0.2,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.mockito.BDDMockito,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.owner.Pet,0.06666666666666667,0.0
org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.owner.Pet,0.1111111111111111,0.0
