service1,service2,static_distance,semantic_distance
Application Service 4,Application Service 3,0.0,0.9875671167796374
Application Service 4,Application Service 5,0.0,0.9902028309678537
Application Service 4,Application Service 10,0.0,0.9849704085046073
Application Service 4,Entity Service 4,0.0,0.9758695127673038
Application Service 4,Entity Service 5,0.0,0.9675463544953036
Application Service 4,Entity Service 2,0.25,0.9567617275095055
Application Service 4,Application Service 11,0.0,0.9871196400158699
Application Service 4,Utility Service 1,0.0,0.9821510375505771
Application Service 4,Application Service 5,0.0833333333333333,0.9902028309678537
Application Service 4,Entity Service 6,0.0,0.9621103367805499
Application Service 4,Entity Service 3,0.0,0.9682106934812372
Application Service 4,Application Service 6,0.0,0.9514859136404404
Application Service 4,Application Service 7,0.0833333333333333,0.9915756366660742
Application Service 4,Application Service 7,0.0,0.9915756366660742
Application Service 4,Application Service 6,0.0,0.9514859136404404
Application Service 4,Entity Service 5,0.0,0.9675463544953036
Application Service 4,Utility Service 1,0.0,0.9821510375505771
Application Service 4,Entity Service 6,0.0,0.9621103367805499
Application Service 4,Application Service 12,0.0,0.8964020971522167
Application Service 4,Entity Service 7,0.0,0.971940707858405
Application Service 4,Entity Service 4,0.0,0.9758695127673038
Application Service 4,Entity Service 1,0.0,0.9743056724468565
Application Service 4,Application Service 1,0.0,0.97986201611892
Application Service 4,Application Service 1,0.0,0.97986201611892
Application Service 4,Application Service 13,0.0,0.8837490692073094
Application Service 4,Entity Service 7,0.0,0.971940707858405
Application Service 4,Application Service 14,0.0,0.8777774223696226
Application Service 4,Application Service 15,0.0,0.8716508702684537
Application Service 4,Application Service 2,0.0833333333333333,0.9799883733095489
Application Service 4,Entity Service 1,0.0,0.9743056724468565
Application Service 4,Application Service 16,0.0,0.9869595153715081
Application Service 4,Application Service 2,0.0,0.9799883733095489
Application Service 4,Application Service 1,0.0,0.97986201611892
Application Service 4,Entity Service 6,0.0,0.9621103367805499
Application Service 4,Entity Service 3,0.0,0.9682106934812372
Application Service 4,Entity Service 4,0.0,0.9758695127673038
Application Service 4,Application Service 2,0.0,0.9799883733095489
Application Service 4,Application Service 17,0.0,0.9811328740944023
Application Service 4,Entity Service 7,0.0,0.971940707858405
Application Service 4,Application Service 18,0.0,0.9833269569910519
Application Service 4,Utility Service 1,0.0,0.9821510375505771
Application Service 4,Application Service 19,0.0,0.9516141348800871
Application Service 4,Entity Service 8,0.0,0.8475397262597906
Application Service 4,Entity Service 5,0.0,0.9675463544953036
Application Service 4,Entity Service 9,0.0,0.9475727496145205
Entity Service 2,Application Service 3,0.0,0.9662007768303523
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 4,0.0,0.9567617275095055
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 8,0.0,0.942924059532776
Entity Service 2,Application Service 9,0.0,0.9425999639551701
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Application Service 3,0.0,0.9662007768303523
Entity Service 2,Application Service 5,0.0,0.9518366458052365
Entity Service 2,Application Service 10,0.0,0.9409483976341553
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Application Service 11,0.0,0.954721888076017
Entity Service 2,Utility Service 1,0.0,0.9787850543473492
Entity Service 2,Application Service 5,0.0,0.9518366458052365
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Application Service 6,0.0,0.9668606845034002
Entity Service 2,Application Service 7,0.0,0.9533566492657745
Entity Service 2,Application Service 7,0.0,0.9533566492657745
Entity Service 2,Application Service 6,0.0,0.9668606845034002
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Utility Service 1,0.0,0.9787850543473492
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Application Service 12,0.0,0.9462950960721994
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 4,0.0,0.9567617275095055
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 13,0.0,0.9390555566062918
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 14,0.0,0.9162713648151891
Entity Service 2,Application Service 15,0.0,0.9187319118488616
Entity Service 2,Application Service 2,0.0,0.9751166088794437
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 16,0.0,0.944543062710913
Entity Service 2,Application Service 2,0.0,0.9751166088794437
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Application Service 2,0.0,0.9751166088794437
Entity Service 2,Application Service 17,0.0,0.9487486415848072
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 18,0.0,0.941855313584053
Entity Service 2,Utility Service 1,0.0,0.9787850543473492
Entity Service 2,Application Service 19,0.0,0.9276135590502987
Entity Service 2,Entity Service 8,0.0,0.8562645002463162
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Entity Service 9,0.0,0.9643637729063069
Application Service 1,Application Service 3,0.0,0.9904360617252248
Application Service 1,Entity Service 1,0.0,0.9836694872692967
Application Service 1,Application Service 4,0.0,0.97986201611892
Application Service 1,Entity Service 2,0.0,0.9695076570902914
Application Service 1,Entity Service 2,0.0,0.9695076570902914
Application Service 1,Application Service 8,0.0,0.9852237249962522
Application Service 1,Application Service 9,0.0,0.9783213241430228
Application Service 1,Entity Service 3,0.0,0.9768121962375267
Application Service 1,Application Service 3,0.0,0.9904360617252248
Application Service 1,Application Service 5,0.0,0.9799527793223501
Application Service 1,Application Service 10,0.0,0.9731548176763766
Application Service 1,Entity Service 4,0.0,0.9782096067078093
Application Service 1,Entity Service 5,0.0,0.9780943270995023
Application Service 1,Entity Service 2,0.0,0.9695076570902914
Application Service 1,Application Service 11,0.0,0.9828001981135244
Application Service 1,Utility Service 1,0.0,0.9845830166289244
Application Service 1,Application Service 5,0.0833333333333333,0.9799527793223501
Application Service 1,Entity Service 6,0.0,0.9778172721656248
Application Service 1,Entity Service 3,0.0,0.9768121962375267
Application Service 1,Application Service 6,0.0,0.9855921254159137
Application Service 1,Application Service 7,0.0,0.9815006272351329
Application Service 1,Application Service 7,0.0,0.9815006272351329
Application Service 1,Application Service 6,0.0,0.9855921254159137
Application Service 1,Entity Service 5,0.0,0.9780943270995023
Application Service 1,Utility Service 1,0.0,0.9845830166289244
Application Service 1,Entity Service 6,0.0,0.9778172721656248
Application Service 1,Application Service 12,0.0,0.9545592601885943
Application Service 1,Entity Service 7,0.0,0.9733754690314064
Application Service 1,Application Service 4,0.0,0.97986201611892
Application Service 1,Entity Service 4,0.0,0.9782096067078093
Application Service 1,Entity Service 1,0.0,0.9836694872692967
Application Service 1,Application Service 13,0.0,0.9453034532790927
Application Service 1,Entity Service 7,0.0,0.9733754690314064
Application Service 1,Application Service 14,0.0,0.9412052191842938
Application Service 1,Application Service 15,0.0,0.9358102145704766
Application Service 1,Application Service 2,0.0,0.9927817673315033
Application Service 1,Entity Service 1,0.0,0.9836694872692967
Application Service 1,Application Service 16,0.0,0.9811928500980696
Application Service 1,Application Service 2,0.0,0.9927817673315033
Application Service 1,Entity Service 6,0.0,0.9778172721656248
Application Service 1,Entity Service 3,0.0,0.9768121962375267
Application Service 1,Entity Service 4,0.0,0.9782096067078093
Application Service 1,Application Service 2,0.0,0.9927817673315033
Application Service 1,Application Service 17,0.0,0.985503773162677
Application Service 1,Entity Service 7,0.0,0.9733754690314064
Application Service 1,Application Service 18,0.0,0.9793104931403509
Application Service 1,Utility Service 1,0.0,0.9845830166289244
Application Service 1,Application Service 19,0.0,0.9643617517763925
Application Service 1,Entity Service 8,0.0,0.879282058903298
Application Service 1,Entity Service 5,0.0,0.9780943270995023
Application Service 1,Entity Service 9,0.0,0.9538035944393718
Entity Service 2,Application Service 3,0.0,0.9662007768303523
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 4,0.0833333333333333,0.9567617275095055
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 8,0.0,0.942924059532776
Entity Service 2,Application Service 9,0.0,0.9425999639551701
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Application Service 3,0.0,0.9662007768303523
Entity Service 2,Application Service 5,0.0,0.9518366458052365
Entity Service 2,Application Service 10,0.0,0.9409483976341553
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Application Service 11,0.0,0.954721888076017
Entity Service 2,Utility Service 1,0.5,0.9787850543473492
Entity Service 2,Application Service 5,0.0,0.9518366458052365
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Application Service 6,0.0,0.9668606845034002
Entity Service 2,Application Service 7,0.0,0.9533566492657745
Entity Service 2,Application Service 7,0.0,0.9533566492657745
Entity Service 2,Application Service 6,0.0833333333333333,0.9668606845034002
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Utility Service 1,0.0,0.9787850543473492
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Application Service 12,0.0,0.9462950960721994
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 4,0.0833333333333333,0.9567617275095055
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Application Service 13,0.0,0.9390555566062918
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 14,0.0,0.9162713648151891
Entity Service 2,Application Service 15,0.0,0.9187319118488616
Entity Service 2,Application Service 2,0.0,0.9751166088794437
Entity Service 2,Entity Service 1,0.0,0.9854131332475098
Entity Service 2,Application Service 16,0.0833333333333333,0.944543062710913
Entity Service 2,Application Service 2,0.0,0.9751166088794437
Entity Service 2,Application Service 1,0.0,0.9695076570902914
Entity Service 2,Entity Service 6,0.0,0.9938171959966537
Entity Service 2,Entity Service 3,0.0,0.9815344395072423
Entity Service 2,Entity Service 4,0.0,0.9836686272757306
Entity Service 2,Application Service 2,0.0833333333333333,0.9751166088794437
Entity Service 2,Application Service 17,0.0,0.9487486415848072
Entity Service 2,Entity Service 7,0.0,0.9839321897399905
Entity Service 2,Application Service 18,0.0,0.941855313584053
Entity Service 2,Utility Service 1,0.0,0.9787850543473492
Entity Service 2,Application Service 19,0.0,0.9276135590502987
Entity Service 2,Entity Service 8,0.0,0.8562645002463162
Entity Service 2,Entity Service 5,0.0,0.9796129858856581
Entity Service 2,Entity Service 9,0.0,0.9643637729063069
Application Service 8,Application Service 3,0.0,0.9832153493857736
Application Service 8,Entity Service 1,0.0,0.9650022584490697
Application Service 8,Application Service 4,0.0,0.9813505204263349
Application Service 8,Entity Service 2,0.0,0.942924059532776
Application Service 8,Application Service 1,0.0,0.9852237249962522
Application Service 8,Entity Service 2,0.0,0.942924059532776
Application Service 8,Application Service 9,0.0,0.973892523864413
Application Service 8,Entity Service 3,0.0,0.951649094879931
Application Service 8,Application Service 3,0.0,0.9832153493857736
Application Service 8,Application Service 5,0.0,0.9754717162679136
Application Service 8,Application Service 10,0.0,0.976321611091152
Application Service 8,Entity Service 4,0.0,0.9596615459803263
Application Service 8,Entity Service 5,0.0,0.9559388395036114
Application Service 8,Entity Service 2,0.0,0.942924059532776
Application Service 8,Application Service 11,0.0,0.9807268623070783
Application Service 8,Utility Service 1,0.0,0.9748466922956538
Application Service 8,Application Service 5,0.0,0.9754717162679136
Application Service 8,Entity Service 6,0.0,0.9514079085483961
Application Service 8,Entity Service 3,0.0,0.951649094879931
Application Service 8,Application Service 6,0.0,0.9596804297339548
Application Service 8,Application Service 7,0.0,0.9823626755650209
Application Service 8,Application Service 7,0.0,0.9823626755650209
Application Service 8,Application Service 6,0.0,0.9596804297339548
Application Service 8,Entity Service 5,0.0,0.9559388395036114
Application Service 8,Utility Service 1,0.0,0.9748466922956538
Application Service 8,Entity Service 6,0.0,0.9514079085483961
Application Service 8,Application Service 12,0.0,0.913087645465147
Application Service 8,Entity Service 7,0.0,0.9552798458139956
Application Service 8,Application Service 4,0.0,0.9813505204263349
Application Service 8,Entity Service 4,0.0,0.9596615459803263
Application Service 8,Entity Service 1,0.0,0.9650022584490697
Application Service 8,Application Service 1,0.0,0.9852237249962522
Application Service 8,Application Service 1,0.0,0.9852237249962522
Application Service 8,Application Service 13,0.0,0.8981213409242063
Application Service 8,Entity Service 7,0.1666666666666666,0.9552798458139956
Application Service 8,Application Service 14,0.0,0.9019787121420386
Application Service 8,Application Service 15,0.0,0.8905913759782799
Application Service 8,Application Service 2,0.0,0.9781421934964886
Application Service 8,Entity Service 1,0.0,0.9650022584490697
Application Service 8,Application Service 16,0.0,0.9869196920488336
Application Service 8,Application Service 2,0.0,0.9781421934964886
Application Service 8,Application Service 1,0.0,0.9852237249962522
Application Service 8,Entity Service 6,0.0,0.9514079085483961
Application Service 8,Entity Service 3,0.0,0.951649094879931
Application Service 8,Entity Service 4,0.0,0.9596615459803263
Application Service 8,Application Service 2,0.0,0.9781421934964886
Application Service 8,Application Service 17,0.0,0.9853696083452689
Application Service 8,Entity Service 7,0.0833333333333333,0.9552798458139956
Application Service 8,Application Service 18,0.0,0.9844204565978486
Application Service 8,Utility Service 1,0.0,0.9748466922956538
Application Service 8,Application Service 19,0.0,0.9728143178833658
Application Service 8,Entity Service 8,0.0,0.8546033139934445
Application Service 8,Entity Service 5,0.0,0.9559388395036114
Application Service 8,Entity Service 9,0.0,0.9351406850762956
Application Service 9,Application Service 3,0.0,0.9805182487103716
Application Service 9,Entity Service 1,0.0,0.9591547610154505
Application Service 9,Application Service 4,0.0,0.9730819225237644
Application Service 9,Entity Service 2,0.0,0.9425999639551701
Application Service 9,Application Service 1,0.0,0.9783213241430228
Application Service 9,Entity Service 2,0.0,0.9425999639551701
Application Service 9,Application Service 8,0.0,0.973892523864413
Application Service 9,Entity Service 3,0.0,0.9556676850037659
Application Service 9,Application Service 3,0.0,0.9805182487103716
Application Service 9,Application Service 5,0.0,0.9771155112497966
Application Service 9,Application Service 10,0.0,0.9628816149108426
Application Service 9,Entity Service 4,0.0,0.9535008313525155
Application Service 9,Entity Service 5,0.0,0.9520495253626233
Application Service 9,Entity Service 2,0.0,0.9425999639551701
Application Service 9,Application Service 11,0.0,0.9630689588501478
Application Service 9,Utility Service 1,0.0,0.9650317893812191
Application Service 9,Application Service 5,0.0,0.9771155112497966
Application Service 9,Entity Service 6,0.0833333333333333,0.9543115512486489
Application Service 9,Entity Service 3,0.0,0.9556676850037659
Application Service 9,Application Service 6,0.0,0.9596136872799609
Application Service 9,Application Service 7,0.0,0.9785755794439523
Application Service 9,Application Service 7,0.0,0.9785755794439523
Application Service 9,Application Service 6,0.0,0.9596136872799609
Application Service 9,Entity Service 5,0.0,0.9520495253626233
Application Service 9,Utility Service 1,0.0,0.9650317893812191
Application Service 9,Entity Service 6,0.0833333333333333,0.9543115512486489
Application Service 9,Application Service 12,0.0,0.9125252642718029
Application Service 9,Entity Service 7,0.0,0.9543402760572565
Application Service 9,Application Service 4,0.0,0.9730819225237644
Application Service 9,Entity Service 4,0.0,0.9535008313525155
Application Service 9,Entity Service 1,0.0,0.9591547610154505
Application Service 9,Application Service 1,0.0,0.9783213241430228
Application Service 9,Application Service 1,0.0,0.9783213241430228
Application Service 9,Application Service 13,0.0,0.9013891836270322
Application Service 9,Entity Service 7,0.0,0.9543402760572565
Application Service 9,Application Service 14,0.0,0.9015230963510009
Application Service 9,Application Service 15,0.0,0.8957128538334798
Application Service 9,Application Service 2,0.0,0.9687105549963837
Application Service 9,Entity Service 1,0.0,0.9591547610154505
Application Service 9,Application Service 16,0.0,0.9759017870623675
Application Service 9,Application Service 2,0.0,0.9687105549963837
Application Service 9,Application Service 1,0.0,0.9783213241430228
Application Service 9,Entity Service 6,0.0,0.9543115512486489
Application Service 9,Entity Service 3,0.0,0.9556676850037659
Application Service 9,Entity Service 4,0.0,0.9535008313525155
Application Service 9,Application Service 2,0.0,0.9687105549963837
Application Service 9,Application Service 17,0.0,0.9808588965315944
Application Service 9,Entity Service 7,0.0,0.9543402760572565
Application Service 9,Application Service 18,0.0,0.9695966307399609
Application Service 9,Utility Service 1,0.0,0.9650317893812191
Application Service 9,Application Service 19,0.0,0.9378234024580374
Application Service 9,Entity Service 8,0.0,0.8739885547757754
Application Service 9,Entity Service 5,0.0,0.9520495253626233
Application Service 9,Entity Service 9,0.0,0.9302612607612636
Entity Service 3,Application Service 3,0.0,0.9778318078848297
Entity Service 3,Entity Service 1,0.0,0.9895735981642483
Entity Service 3,Application Service 4,0.0,0.9682106934812372
Entity Service 3,Entity Service 2,0.0,0.9815344395072423
Entity Service 3,Application Service 1,0.0,0.9768121962375267
Entity Service 3,Entity Service 2,0.0,0.9815344395072423
Entity Service 3,Application Service 8,0.0,0.951649094879931
Entity Service 3,Application Service 9,0.0,0.9556676850037659
Entity Service 3,Application Service 3,0.0,0.9778318078848297
Entity Service 3,Application Service 5,0.0,0.9673687111230911
Entity Service 3,Application Service 10,0.0,0.9516014315738967
Entity Service 3,Entity Service 4,0.0,0.9865238913179322
Entity Service 3,Entity Service 5,0.1666666666666666,0.990204687871837
Entity Service 3,Entity Service 2,0.0,0.9815344395072423
Entity Service 3,Application Service 11,0.0,0.9636790670543434
Entity Service 3,Utility Service 1,0.0,0.9741129312799812
Entity Service 3,Application Service 5,0.0,0.9673687111230911
Entity Service 3,Entity Service 6,0.0,0.9879918338589004
Entity Service 3,Application Service 6,0.0,0.9700170864803876
