service1,service2,static_distance,semantic_distance
Application Service 3,Utility Service 1,0.0,0.9386492033561372
Application Service 4,Application Service 1,0.0,1.0
Application Service 4,Application Service 2,0.0,0.9972181625073075
Application Service 4,Application Service 3,0.0,0.9980235893504762
Application Service 4,Application Service 5,0.0,0.9115668030609249
Application Service 4,Application Service 6,0.0,0.9800693669079215
Application Service 4,Application Service 7,0.0,0.9954575726240678
Application Service 4,Application Service 8,0.0,0.9199301509108612
Application Service 4,Application Service 9,0.0,0.0
Application Service 4,Entity Service 1,0.3611111111111111,0.8805259617156855
Application Service 4,Entity Service 10,0.0,0.4087229409678319
Application Service 4,Entity Service 2,0.0,0.9162848698426099
Application Service 4,Entity Service 3,0.0,0.8227177170941948
Application Service 4,Entity Service 4,0.3055555555555555,0.9439205687867492
Application Service 4,Entity Service 5,0.0,0.8033932487624156
Application Service 4,Entity Service 6,0.0,0.918830547723763
Application Service 4,Entity Service 7,0.0,0.9096007880040625
Application Service 4,Entity Service 8,0.0,0.8814433626074332
Application Service 4,Entity Service 9,0.0,0.766922366692766
Application Service 4,Utility Service 1,0.0,0.9380307572714959
Application Service 5,Application Service 1,0.5277777777777779,0.9197934941224178
Application Service 5,Application Service 2,0.0,0.940401068100288
Application Service 5,Application Service 3,0.0,0.9136200722678519
Application Service 5,Application Service 4,0.0,0.9115668030609249
Application Service 5,Application Service 6,0.0,0.8340540619777381
Application Service 5,Application Service 7,0.0,0.8952350440075373
Application Service 5,Application Service 8,0.0,0.6961330190884975
Application Service 5,Application Service 9,0.0,0.0
Application Service 5,Entity Service 1,0.16666666666666669,0.770780362480668
Application Service 5,Entity Service 10,0.6111111111111113,0.0
Application Service 5,Entity Service 2,0.08333333333333331,0.8654320192872221
Application Service 5,Entity Service 3,0.11111111111111108,0.5355750970039079
Application Service 5,Entity Service 4,0.0,0.8261020333879789
Application Service 5,Entity Service 5,0.08333333333333331,0.5163788068864457
Application Service 5,Entity Service 6,0.1944444444444444,0.8728771254958777
Application Service 5,Entity Service 7,0.0,0.7165277691829658
Application Service 5,Entity Service 8,0.0,0.6509502801603875
Application Service 5,Entity Service 9,0.1388888888888889,0.7749223097832068
Application Service 5,Utility Service 1,0.0,0.8943881790905475
Application Service 6,Application Service 1,0.0,0.9767050007215144
Application Service 6,Application Service 2,0.0,0.966472916840183
Application Service 6,Application Service 3,0.0,0.9760324100886489
Application Service 6,Application Service 4,0.0,0.9800693669079215
Application Service 6,Application Service 5,0.0,0.8340540619777381
Application Service 6,Application Service 7,0.0,0.9911574709520393
Application Service 6,Application Service 8,0.0,0.9731442822713366
Application Service 6,Application Service 9,0.0,0.0
Application Service 6,Entity Service 1,0.0,0.8787267937303609
Application Service 6,Entity Service 10,0.0,0.5094545964370539
Application Service 6,Entity Service 2,0.8333333333333335,0.8938537407728573
Application Service 6,Entity Service 3,0.08333333333333331,0.8927440897240272
Application Service 6,Entity Service 4,0.0,0.950703264443358
Application Service 6,Entity Service 5,0.0,0.8848661942485232
Application Service 6,Entity Service 6,0.0,0.9083327130816887
Application Service 6,Entity Service 7,0.0,0.9540702154131174
Application Service 6,Entity Service 8,0.0,0.9352465374981139
Application Service 6,Entity Service 9,0.0,0.7262576533996452
Application Service 6,Utility Service 1,0.0,0.8894713142704157
Application Service 7,Application Service 1,0.0,0.9990273675690582
Application Service 7,Application Service 2,0.0,0.9913967813598529
Application Service 7,Application Service 3,0.0,0.9949935691281409
Application Service 7,Application Service 4,0.0,0.9954575726240678
Application Service 7,Application Service 5,0.0,0.8952350440075373
Application Service 7,Application Service 6,0.0,0.9911574709520393
Application Service 7,Application Service 8,0.0,0.9471507465925414
Application Service 7,Application Service 9,0.0,0.0
Application Service 7,Entity Service 1,0.47222222222222227,0.8874557072953606
Application Service 7,Entity Service 10,0.0,0.43771004029935573
Application Service 7,Entity Service 2,0.0,0.9148366738346589
Application Service 7,Entity Service 3,0.0,0.8466118494014915
Application Service 7,Entity Service 4,0.0,0.9520042353631183
Application Service 7,Entity Service 5,0.0,0.8376748306167737
Application Service 7,Entity Service 6,0.08333333333333331,0.9269509012452535
Application Service 7,Entity Service 7,0.05555555555555554,0.9341259485613937
Application Service 7,Entity Service 8,0.1944444444444444,0.9068523122515278
Application Service 7,Entity Service 9,0.0,0.7629089160615747
Application Service 7,Utility Service 1,0.0,0.9223402329697106
Application Service 8,Application Service 1,0.0,0.9174354157170597
Application Service 8,Application Service 2,0.0,0.8934723085941053
Application Service 8,Application Service 3,0.0,0.9184695884803746
Application Service 8,Application Service 4,0.0,0.9199301509108612
Application Service 8,Application Service 5,0.0,0.6961330190884975
Application Service 8,Application Service 6,0.0,0.9731442822713366
Application Service 8,Application Service 7,0.0,0.9471507465925414
Application Service 8,Application Service 9,0.0,0.0
Application Service 8,Entity Service 1,0.38888888888888895,0.8467105732725833
Application Service 8,Entity Service 10,0.0,0.6297120816665919
Application Service 8,Entity Service 2,0.0,0.8185673066765665
Application Service 8,Entity Service 3,0.0,0.9281626416055178
Application Service 8,Entity Service 4,0.0,0.9110677654278185
Application Service 8,Entity Service 5,0.08333333333333331,0.9399968475565438
Application Service 8,Entity Service 6,0.0,0.833187499648554
Application Service 8,Entity Service 7,0.0,0.9630731263949903
Application Service 8,Entity Service 8,0.0,0.9525575108417639
Application Service 8,Entity Service 9,0.0,0.6104989952090002
Application Service 8,Utility Service 1,0.0,0.7995463055795881
Application Service 9,Application Service 1,0.0,0.0
Application Service 9,Application Service 2,0.0,0.0
Application Service 9,Application Service 3,0.0,0.0
Application Service 9,Application Service 4,0.0,0.0
Application Service 9,Application Service 5,0.0,0.0
Application Service 9,Application Service 6,0.0,0.0
Application Service 9,Application Service 7,0.0,0.0
Application Service 9,Application Service 8,0.0,0.0
Application Service 9,Entity Service 1,0.11111111111111108,0.0
Application Service 9,Entity Service 10,0.0,0.0
Application Service 9,Entity Service 2,0.0,0.0
Application Service 9,Entity Service 3,0.08333333333333331,0.0
Application Service 9,Entity Service 4,0.0,0.0
Application Service 9,Entity Service 5,0.0,0.0
Application Service 9,Entity Service 6,0.11111111111111108,0.0
Application Service 9,Entity Service 7,0.0,0.0
Application Service 9,Entity Service 8,0.0,0.0
Application Service 9,Entity Service 9,0.0,0.0
Application Service 9,Utility Service 1,0.0,0.0
Entity Service 1,Application Service 1,0.0,0.8876332496082882
Entity Service 1,Application Service 2,0.0,0.8722487885891884
Entity Service 1,Application Service 3,0.0,0.8911956049640913
Entity Service 1,Application Service 4,0.0,0.8805259617156855
Entity Service 1,Application Service 5,0.0,0.770780362480668
Entity Service 1,Application Service 6,0.0,0.8787267937303609
Entity Service 1,Application Service 7,0.0,0.8874557072953606
Entity Service 1,Application Service 8,0.0,0.8467105732725833
Entity Service 1,Application Service 9,0.0,0.0
Entity Service 1,Entity Service 10,0.0,0.6256551135894565
Entity Service 1,Entity Service 2,0.02777777777777777,0.954645090194343
Entity Service 1,Entity Service 3,0.0,0.8173885372481884
Entity Service 1,Entity Service 4,0.0,0.8820611099776421
Entity Service 1,Entity Service 5,0.0,0.8167027092748073
Entity Service 1,Entity Service 6,0.0,0.8599684418027369
Entity Service 1,Entity Service 7,0.0,0.882060170187302
Entity Service 1,Entity Service 8,0.0,0.8689241607666395
Entity Service 1,Entity Service 9,0.0,0.8467104962576663
Entity Service 1,Utility Service 1,0.0,0.841379884753236
Entity Service 10,Application Service 1,0.0,0.4048653238887966
Entity Service 10,Application Service 2,0.0,0.3346835314930129
Entity Service 10,Application Service 3,0.0,0.4224676269906946
Entity Service 10,Application Service 4,0.0,0.4087229409678319
Entity Service 10,Application Service 5,0.0,0.0
Entity Service 10,Application Service 6,0.0,0.5094545964370539
Entity Service 10,Application Service 7,0.0,0.43771004029935573
Entity Service 10,Application Service 8,0.0,0.6297120816665919
Entity Service 10,Application Service 9,0.0,0.0
Entity Service 10,Entity Service 1,0.0,0.6256551135894565
Entity Service 10,Entity Service 2,0.0,0.4196596061997167
Entity Service 10,Entity Service 3,0.0,0.7561602303661165
Entity Service 10,Entity Service 4,0.0,0.43158679346780154
Entity Service 10,Entity Service 5,0.0,0.7697663920485306
Entity Service 10,Entity Service 6,0.0,0.28173041489437484
Entity Service 10,Entity Service 7,0.0,0.5981823574584275
Entity Service 10,Entity Service 8,0.0,0.6949263316479871
Entity Service 10,Entity Service 9,0.0,0.2587482523210479
Entity Service 10,Utility Service 1,0.0,0.28691401887029777
Entity Service 2,Application Service 1,0.0,0.920524593485838
Entity Service 2,Application Service 2,0.0,0.9199720777389419
Entity Service 2,Application Service 3,0.0,0.9259137508668698
Entity Service 2,Application Service 4,0.0,0.9162848698426099
Entity Service 2,Application Service 5,0.0,0.8654320192872221
Entity Service 2,Application Service 6,0.0,0.8938537407728573
Entity Service 2,Application Service 7,0.0,0.9148366738346589
Entity Service 2,Application Service 8,0.0,0.8185673066765665
Entity Service 2,Application Service 9,0.0,0.0
Entity Service 2,Entity Service 1,0.0,0.954645090194343
Entity Service 2,Entity Service 10,0.0,0.4196596061997167
Entity Service 2,Entity Service 3,0.0,0.7755772323337765
Entity Service 2,Entity Service 4,0.0,0.9325433174428646
Entity Service 2,Entity Service 5,0.0,0.7657008289379681
Entity Service 2,Entity Service 6,0.0,0.9438090525659156
Entity Service 2,Entity Service 7,0.0,0.8841996134635097
Entity Service 2,Entity Service 8,0.0,0.85427265310951
Entity Service 2,Entity Service 9,0.0,0.8943920342420133
Entity Service 2,Utility Service 1,0.19444444444444448,0.8983828451334299
Entity Service 3,Application Service 1,0.0,0.8204569218084096
Entity Service 3,Application Service 2,0.0,0.777686586786538
Entity Service 3,Application Service 3,0.0,0.821893453345661
Entity Service 3,Application Service 4,0.0,0.8227177170941948
Entity Service 3,Application Service 5,0.0,0.5355750970039079
Entity Service 3,Application Service 6,0.0,0.8927440897240272
Entity Service 3,Application Service 7,0.0,0.8466118494014915
Entity Service 3,Application Service 8,0.0,0.9281626416055178
Entity Service 3,Application Service 9,0.0,0.0
Entity Service 3,Entity Service 1,0.0,0.8173885372481884
Entity Service 3,Entity Service 10,0.0,0.7561602303661165
Entity Service 3,Entity Service 2,0.0,0.7755772323337765
Entity Service 3,Entity Service 4,0.0,0.8656084473205768
Entity Service 3,Entity Service 5,0.0,0.9814108159054722
Entity Service 3,Entity Service 6,0.0,0.7704798739565711
Entity Service 3,Entity Service 7,0.0,0.9379973564069792
Entity Service 3,Entity Service 8,0.0,0.9790896612224799
Entity Service 3,Entity Service 9,0.0,0.5690134872223269
Entity Service 3,Utility Service 1,0.08333333333333331,0.7219874658522455
Entity Service 4,Application Service 1,0.0,0.9402929707974719
Entity Service 4,Application Service 2,0.0,0.933693407117108
Entity Service 4,Application Service 3,0.0,0.9350520963916595
Entity Service 4,Application Service 4,0.0,0.9439205687867492
Entity Service 4,Application Service 5,0.0,0.8261020333879789
Entity Service 4,Application Service 6,0.0,0.950703264443358
Entity Service 4,Application Service 7,0.0,0.9520042353631183
Entity Service 4,Application Service 8,0.0,0.9110677654278185
Entity Service 4,Application Service 9,0.0,0.0
Entity Service 4,Entity Service 1,0.08333333333333331,0.8820611099776421
Entity Service 4,Entity Service 10,0.0,0.43158679346780154
Entity Service 4,Entity Service 2,0.0,0.9325433174428646
Entity Service 4,Entity Service 3,0.0,0.8656084473205768
Entity Service 4,Entity Service 5,0.0,0.8640223501545958
Entity Service 4,Entity Service 6,0.0,0.9770263277052113
Entity Service 4,Entity Service 7,0.0,0.9641312564257659
Entity Service 4,Entity Service 8,0.0,0.9243590749212331
Entity Service 4,Entity Service 9,0.0,0.7531643538713383
Entity Service 4,Utility Service 1,0.1388888888888889,0.8779187331398435
Entity Service 5,Application Service 1,0.0,0.8036513300664521
Entity Service 5,Application Service 2,0.0,0.761688109363208
Entity Service 5,Application Service 3,0.0,0.8043677244529096
Entity Service 5,Application Service 4,0.0,0.8033932487624156
Entity Service 5,Application Service 5,0.0,0.5163788068864457
Entity Service 5,Application Service 6,0.0,0.8848661942485232
Entity Service 5,Application Service 7,0.0,0.8376748306167737
Entity Service 5,Application Service 8,0.0,0.9399968475565438
Entity Service 5,Application Service 9,0.0,0.0
Entity Service 5,Entity Service 1,0.25,0.8167027092748073
Entity Service 5,Entity Service 10,0.0,0.7697663920485306
Entity Service 5,Entity Service 2,0.0,0.7657008289379681
Entity Service 5,Entity Service 3,0.0,0.9814108159054722
Entity Service 5,Entity Service 4,0.0,0.8640223501545958
Entity Service 5,Entity Service 6,0.0,0.7755470154250642
Entity Service 5,Entity Service 7,0.0,0.9478389618483387
Entity Service 5,Entity Service 8,0.0,0.9799130396403627
Entity Service 5,Entity Service 9,0.0,0.5375915360438575
Entity Service 5,Utility Service 1,0.1388888888888889,0.6841986837395858
Entity Service 6,Application Service 1,0.0,0.9239282190115496
Entity Service 6,Application Service 2,0.0,0.9272544876085882
Entity Service 6,Application Service 3,0.0,0.9151437851988089
Entity Service 6,Application Service 4,0.0,0.918830547723763
Entity Service 6,Application Service 5,0.0,0.8728771254958777
Entity Service 6,Application Service 6,0.0,0.9083327130816887
Entity Service 6,Application Service 7,0.0,0.9269509012452535
Entity Service 6,Application Service 8,0.0,0.833187499648554
Entity Service 6,Application Service 9,0.0,0.0
Entity Service 6,Entity Service 1,0.36111111111111116,0.8599684418027369
Entity Service 6,Entity Service 10,0.0,0.28173041489437484
Entity Service 6,Entity Service 2,0.0,0.9438090525659156
Entity Service 6,Entity Service 3,0.0,0.7704798739565711
Entity Service 6,Entity Service 4,0.0,0.9770263277052113
Entity Service 6,Entity Service 5,0.0,0.7755470154250642
Entity Service 6,Entity Service 7,0.0,0.9087264866216866
Entity Service 6,Entity Service 8,0.0,0.8579361923039367
Entity Service 6,Entity Service 9,0.0,0.7818375689286476
Entity Service 6,Utility Service 1,0.2222222222222222,0.8835751554538759
Entity Service 7,Application Service 1,0.0,0.9098216956061707
Entity Service 7,Application Service 2,0.0,0.8935338193798409
Entity Service 7,Application Service 3,0.0,0.9093021940405748
Entity Service 7,Application Service 4,0.0,0.9096007880040625
Entity Service 7,Application Service 5,0.0,0.7165277691829658
Entity Service 7,Application Service 6,0.0,0.9540702154131174
Entity Service 7,Application Service 7,0.0,0.9341259485613937
Entity Service 7,Application Service 8,0.0,0.9630731263949903
Entity Service 7,Application Service 9,0.0,0.0
Entity Service 7,Entity Service 1,0.1388888888888889,0.882060170187302
Entity Service 7,Entity Service 10,0.0,0.5981823574584275
Entity Service 7,Entity Service 2,0.0,0.8841996134635097
Entity Service 7,Entity Service 3,0.0,0.9379973564069792
Entity Service 7,Entity Service 4,0.0,0.9641312564257659
Entity Service 7,Entity Service 5,0.0,0.9478389618483387
Entity Service 7,Entity Service 6,0.0,0.9087264866216866
Entity Service 7,Entity Service 8,0.0,0.9750103856210205
Entity Service 7,Entity Service 9,0.0,0.6735618797381692
Entity Service 7,Utility Service 1,0.1388888888888889,0.8196098796773235
Entity Service 8,Application Service 1,0.0,0.8816950982187357
Entity Service 8,Application Service 2,0.0,0.8498706952192
Entity Service 8,Application Service 3,0.0,0.882329161096144
Entity Service 8,Application Service 4,0.0,0.8814433626074332
Entity Service 8,Application Service 5,0.0,0.6509502801603875
Entity Service 8,Application Service 6,0.0,0.9352465374981139
Entity Service 8,Application Service 7,0.0,0.9068523122515278
Entity Service 8,Application Service 8,0.0,0.9525575108417639
Entity Service 8,Application Service 9,0.0,0.0
Entity Service 8,Entity Service 1,0.19444444444444448,0.8689241607666395
Entity Service 8,Entity Service 10,0.0,0.6949263316479871
Entity Service 8,Entity Service 2,0.0,0.85427265310951
Entity Service 8,Entity Service 3,0.0,0.9790896612224799
Entity Service 8,Entity Service 4,0.0,0.9243590749212331
Entity Service 8,Entity Service 5,0.0,0.9799130396403627
Entity Service 8,Entity Service 6,0.0,0.8579361923039367
Entity Service 8,Entity Service 7,0.0,0.9750103856210205
Entity Service 8,Entity Service 9,0.0,0.666733154142948
Entity Service 8,Utility Service 1,0.11111111111111108,0.7917331632138919
Entity Service 9,Application Service 1,0.0,0.7790302753340105
Entity Service 9,Application Service 2,0.0,0.7784626902721574
Entity Service 9,Application Service 3,0.0,0.7740911533366035
Entity Service 9,Application Service 4,0.0,0.766922366692766
Entity Service 9,Application Service 5,0.0,0.7749223097832068
Entity Service 9,Application Service 6,0.0,0.7262576533996452
Entity Service 9,Application Service 7,0.0,0.7629089160615747
Entity Service 9,Application Service 8,0.0,0.6104989952090002
Entity Service 9,Application Service 9,0.0,0.0
Entity Service 9,Entity Service 1,0.0,0.8467104962576663
Entity Service 9,Entity Service 10,0.0,0.2587482523210479
Entity Service 9,Entity Service 2,0.0,0.8943920342420133
Entity Service 9,Entity Service 3,0.0,0.5690134872223269
Entity Service 9,Entity Service 4,0.0,0.7531643538713383
Entity Service 9,Entity Service 5,0.0,0.5375915360438575
Entity Service 9,Entity Service 6,0.0,0.7818375689286476
Entity Service 9,Entity Service 7,0.0,0.6735618797381692
Entity Service 9,Entity Service 8,0.0,0.666733154142948
Entity Service 9,Utility Service 1,0.0,0.7934463006138177
Utility Service 1,Application Service 1,0.0,0.9349792963623059
Utility Service 1,Application Service 2,0.0,0.9407203367556632
Utility Service 1,Application Service 3,0.0,0.9386492033561372
Utility Service 1,Application Service 4,0.0,0.9380307572714959
Utility Service 1,Application Service 5,0.0,0.8943881790905475
Utility Service 1,Application Service 6,0.0,0.8894713142704157
Utility Service 1,Application Service 7,0.0,0.9223402329697106
Utility Service 1,Application Service 8,0.0,0.7995463055795881
Utility Service 1,Application Service 9,0.0,0.0
Utility Service 1,Entity Service 1,0.0,0.841379884753236
Utility Service 1,Entity Service 10,0.0,0.28691401887029777
Utility Service 1,Entity Service 2,0.0,0.8983828451334299
Utility Service 1,Entity Service 3,0.0,0.7219874658522455
Utility Service 1,Entity Service 4,0.0,0.8779187331398435
Utility Service 1,Entity Service 5,0.0,0.6841986837395858
Utility Service 1,Entity Service 6,0.0,0.8835751554538759
Utility Service 1,Entity Service 7,0.0,0.8196098796773235
Utility Service 1,Entity Service 8,0.0,0.7917331632138919
Utility Service 1,Entity Service 9,0.0,0.7934463006138177
