service1,service2,static_distance,semantic_distance
Application Service 7,Utility Service 1,0.0,0.8908160143686205
Application Service 7,Utility Service 2,0.0,0.8649700829872763
Application Service 7,Utility Service 3,0.0,0.8277645666562113
Application Service 8,Application Service 1,0.0,0.93066530989717
Application Service 8,Application Service 10,0.0,0.0
Application Service 8,Application Service 2,0.0,0.9105419771062332
Application Service 8,Application Service 3,0.0,0.9315337700084872
Application Service 8,Application Service 4,0.0,0.932760296422619
Application Service 8,Application Service 5,0.0,0.7448237263354717
Application Service 8,Application Service 6,0.0,0.9774475595998284
Application Service 8,Application Service 7,0.0,0.9556191478586636
Application Service 8,Application Service 9,0.0,0.6961151884201829
Application Service 8,Entity Service 1,0.0,0.8667827032143859
Application Service 8,Entity Service 10,0.0,0.689045874942125
Application Service 8,Entity Service 11,0.0,0.6729114341643344
Application Service 8,Entity Service 2,0.0,0.9598676723409922
Application Service 8,Entity Service 3,0.0,0.8335140709787415
Application Service 8,Entity Service 4,0.0,0.9689901746601692
Application Service 8,Entity Service 5,0.0,0.9396736382149203
Application Service 8,Entity Service 6,0.0,0.9601595488905909
Application Service 8,Entity Service 7,0.0,0.8599170198991057
Application Service 8,Entity Service 8,0.38888888888888895,0.740063769576234
Application Service 8,Entity Service 9,0.08333333333333331,0.9496115675263017
Application Service 8,Utility Service 1,0.0,0.8592738973806279
Application Service 8,Utility Service 2,0.0,0.6941076251988286
Application Service 8,Utility Service 3,0.0,0.6229426946376174
Application Service 9,Application Service 1,0.0,0.8956000156061291
Application Service 9,Application Service 10,0.0,0.0
Application Service 9,Application Service 2,0.0,0.9122190998915113
Application Service 9,Application Service 3,0.0,0.8940333649112743
Application Service 9,Application Service 4,0.0,0.8931681402228359
Application Service 9,Application Service 5,0.0,0.9481588988835036
Application Service 9,Application Service 6,0.0,0.8161983810518738
Application Service 9,Application Service 7,0.0,0.87110297971095
Application Service 9,Application Service 8,0.0,0.6961151884201829
Application Service 9,Entity Service 1,0.0,0.8559037670896714
Application Service 9,Entity Service 10,0.0,0.12290834644597884
Application Service 9,Entity Service 11,0.0,0.7750012353911248
Application Service 9,Entity Service 2,0.0,0.6833168995734782
Application Service 9,Entity Service 3,0.0,0.8068726993936176
Application Service 9,Entity Service 4,0.0,0.7227497843306772
Application Service 9,Entity Service 5,0.0,0.5873921884929088
Application Service 9,Entity Service 6,0.0,0.6762552010929505
Application Service 9,Entity Service 7,0.0,0.857127203369299
Application Service 9,Entity Service 8,0.0,0.8382369029035949
Application Service 9,Entity Service 9,0.0,0.5531283116980252
Application Service 9,Utility Service 1,0.02777777777777777,0.7894073814783347
Application Service 9,Utility Service 2,0.0,0.9294522647685713
Application Service 9,Utility Service 3,0.0,0.9360847401375499
Entity Service 1,Application Service 1,0.0,0.9394820015358745
Entity Service 1,Application Service 10,0.0,0.0
Entity Service 1,Application Service 2,0.0,0.9393551459029893
Entity Service 1,Application Service 3,0.0,0.9448276837279757
Entity Service 1,Application Service 4,0.0,0.9382720470370596
Entity Service 1,Application Service 5,0.0,0.8804018456625591
Entity Service 1,Application Service 6,0.0,0.9243299941522578
Entity Service 1,Application Service 7,0.0,0.9374338563719224
Entity Service 1,Application Service 8,0.0,0.8667827032143859
Entity Service 1,Application Service 9,0.0,0.8559037670896714
Entity Service 1,Entity Service 10,0.0,0.5184747481947001
Entity Service 1,Entity Service 11,0.0,0.8828060878338513
Entity Service 1,Entity Service 2,0.0,0.9163890685584941
Entity Service 1,Entity Service 3,0.0,0.9596078444970413
Entity Service 1,Entity Service 4,0.0,0.9227697758125443
Entity Service 1,Entity Service 5,0.0,0.8341053752671449
Entity Service 1,Entity Service 6,0.0,0.8961887960317815
Entity Service 1,Entity Service 7,0.0,0.9657689108496343
Entity Service 1,Entity Service 8,0.0,0.941546813280783
Entity Service 1,Entity Service 9,0.0,0.8270723909589356
Entity Service 1,Utility Service 1,0.19444444444444448,0.8729651373026031
Entity Service 1,Utility Service 2,0.0,0.8340532707858376
Entity Service 1,Utility Service 3,0.0,0.8119778625375443
Entity Service 10,Application Service 1,0.0,0.5002278677233726
Entity Service 10,Application Service 10,0.0,0.0
Entity Service 10,Application Service 2,0.0,0.4412917891506514
Entity Service 10,Application Service 3,0.0,0.5150096320992922
Entity Service 10,Application Service 4,0.0,0.503467352146791
Entity Service 10,Application Service 5,0.0,0.16023691386579034
Entity Service 10,Application Service 6,0.0,0.5880580780150291
Entity Service 10,Application Service 7,0.0,0.5278096481395066
Entity Service 10,Application Service 8,0.0,0.689045874942125
Entity Service 10,Application Service 9,0.0,0.12290834644597884
Entity Service 10,Entity Service 1,0.0,0.5184747481947001
Entity Service 10,Entity Service 11,0.0,0.3775241447667467
Entity Service 10,Entity Service 2,0.0,0.7430469615635575
Entity Service 10,Entity Service 3,0.0,0.5947756478297783
Entity Service 10,Entity Service 4,0.0,0.6625683764361164
Entity Service 10,Entity Service 5,0.0,0.7952323625299952
Entity Service 10,Entity Service 6,0.0,0.7438103947664293
Entity Service 10,Entity Service 7,0.0,0.39682371653536186
Entity Service 10,Entity Service 8,0.0,0.4088519030121043
Entity Service 10,Entity Service 9,0.0,0.8066583148548604
Entity Service 10,Utility Service 1,0.0,0.5716470387717775
Entity Service 10,Utility Service 2,0.0,0.09927876191730055
Entity Service 10,Utility Service 3,0.0,0.0
Entity Service 11,Application Service 1,0.0,0.814437782072262
Entity Service 11,Application Service 10,0.0,0.0
Entity Service 11,Application Service 2,0.0,0.8139611450890767
Entity Service 11,Application Service 3,0.0,0.8102900897409262
Entity Service 11,Application Service 4,0.0,0.8042700073450595
Entity Service 11,Application Service 5,0.0,0.810988064243586
Entity Service 11,Application Service 6,0.0,0.7701212822132656
Entity Service 11,Application Service 7,0.0,0.8008996596569631
Entity Service 11,Application Service 8,0.0,0.6729114341643344
Entity Service 11,Application Service 9,0.0,0.7750012353911248
Entity Service 11,Entity Service 1,0.0,0.8828060878338513
Entity Service 11,Entity Service 10,0.0,0.3775241447667467
Entity Service 11,Entity Service 2,0.0,0.7290620641547464
Entity Service 11,Entity Service 3,0.0,0.9051191538936528
Entity Service 11,Entity Service 4,0.0,0.7258693166970747
