service1,service2,static_distance,semantic_distance
Application Service 14,Entity Service 24,0.0,0.7455602302140099
Application Service 14,Entity Service 25,0.0,0.7998527304207773
Application Service 14,Entity Service 3,0.0,0.685513950350575
Application Service 14,Entity Service 4,0.0,0.3924666633187148
Application Service 14,Entity Service 5,0.0,0.8043152884544142
Application Service 14,Entity Service 6,0.0,0.7226059482451097
Application Service 14,Entity Service 7,0.0,0.7891501812446367
Application Service 14,Entity Service 8,0.0,0.7062527784449031
Application Service 14,Entity Service 9,0.0,0.5853919641005833
Application Service 14,Utility Service 1,0.0,0.7052392505613128
Application Service 14,Utility Service 10,0.0,0.7761643564171057
Application Service 14,Utility Service 11,0.0,0.769247100113262
Application Service 14,Utility Service 12,0.0,0.7317733270658991
Application Service 14,Utility Service 13,0.0,0.8002113584310347
Application Service 14,Utility Service 14,0.0,0.7428305652695222
Application Service 14,Utility Service 15,0.0,0.4779669079622217
Application Service 14,Utility Service 16,0.0,0.6448671391150103
Application Service 14,Utility Service 17,0.0,0.22766929838907837
Application Service 14,Utility Service 18,0.0,0.6385428604212509
Application Service 14,Utility Service 19,0.0,0.5181843861700928
Application Service 14,Utility Service 2,0.0,0.6789449927469199
Application Service 14,Utility Service 20,0.0,0.116352170572971
Application Service 14,Utility Service 3,0.0,0.3855356350319159
Application Service 14,Utility Service 4,0.0,0.5149599047946704
Application Service 14,Utility Service 5,0.0,0.6543242572976673
Application Service 14,Utility Service 6,0.0,0.0
Application Service 14,Utility Service 7,0.0,0.865954689570259
Application Service 14,Utility Service 8,0.0,0.6848846991358845
Application Service 14,Utility Service 9,0.0,0.4121554206883317
Application Service 15,Application Service 1,0.0,0.7947126087416275
Application Service 15,Application Service 10,0.0,0.8837603471503237
Application Service 15,Application Service 11,0.0,0.8267195388499462
Application Service 15,Application Service 12,0.0,0.7766013545132563
Application Service 15,Application Service 13,0.0,0.9099206340955065
Application Service 15,Application Service 14,0.0,0.32823911906871633
Application Service 15,Application Service 16,0.0,0.46450709965150716
Application Service 15,Application Service 17,0.0,0.4529720293151248
Application Service 15,Application Service 18,0.0,0.5211999306332251
Application Service 15,Application Service 19,0.0,0.9306971307015899
Application Service 15,Application Service 2,0.0,0.8169163394907365
Application Service 15,Application Service 20,0.0,0.8814586336969747
Application Service 15,Application Service 21,0.0,0.7516184637690795
Application Service 15,Application Service 22,0.0,0.7638310638334499
Application Service 15,Application Service 23,0.0,0.636690926274407
Application Service 15,Application Service 24,0.0,0.8846505772299024
Application Service 15,Application Service 3,0.0,0.6143621901675362
Application Service 15,Application Service 4,0.0,0.7375192915579774
Application Service 15,Application Service 5,0.0,0.5565994632541024
Application Service 15,Application Service 6,0.0,0.7327160081680326
Application Service 15,Application Service 7,0.0,0.8514622632119478
Application Service 15,Application Service 8,0.0,0.7372193327556358
Application Service 15,Application Service 9,0.0,0.6249165002484465
Application Service 15,Entity Service 1,0.006593406593406582,0.7643564406457577
Application Service 15,Entity Service 10,0.0,0.9068439362117828
Application Service 15,Entity Service 11,0.0,0.39961441484894217
Application Service 15,Entity Service 12,0.0,0.4443792394302599
Application Service 15,Entity Service 13,0.0,0.6076551449613328
Application Service 15,Entity Service 14,0.0,0.7581453734503985
Application Service 15,Entity Service 15,0.0,0.7848137988495079
Application Service 15,Entity Service 16,0.0,0.7708946455561065
Application Service 15,Entity Service 17,0.0,0.737419130276819
Application Service 15,Entity Service 18,0.0,0.8432210148653256
Application Service 15,Entity Service 19,0.0,0.5860485082215825
Application Service 15,Entity Service 2,0.0,0.7775747818856246
Application Service 15,Entity Service 20,0.0,0.7204259450940248
Application Service 15,Entity Service 21,0.0,0.5434194253052603
Application Service 15,Entity Service 22,0.0,0.8458263291020655
Application Service 15,Entity Service 23,0.0,0.8262907099236847
Application Service 15,Entity Service 24,0.0,0.7062089434488291
Application Service 15,Entity Service 25,0.0,0.4978627817404256
Application Service 15,Entity Service 3,0.0,0.5481394318089754
Application Service 15,Entity Service 4,0.0,0.7573568822642806
Application Service 15,Entity Service 5,0.0,0.33491338926901726
Application Service 15,Entity Service 6,0.0,0.843300010484375
Application Service 15,Entity Service 7,0.0,0.6959316103236185
Application Service 15,Entity Service 8,0.0,0.593023059279919
Application Service 15,Entity Service 9,0.0,0.7652824164763582
Application Service 15,Utility Service 1,0.0,0.8016146475458544
Application Service 15,Utility Service 10,0.0,0.3939400924907361
Application Service 15,Utility Service 11,0.0,0.5849074619223562
Application Service 15,Utility Service 12,0.0,0.8342026343686252
Application Service 15,Utility Service 13,0.0,0.7421746546878064
Application Service 15,Utility Service 14,0.0,0.4451718103692332
Application Service 15,Utility Service 15,0.0,0.9058794351216617
Application Service 15,Utility Service 16,0.0,0.6695602359588289
Application Service 15,Utility Service 17,0.0,0.8125022423268625
Application Service 15,Utility Service 18,0.0,0.8686532514210626
Application Service 15,Utility Service 19,0.0,0.7796058802552716
Application Service 15,Utility Service 2,0.0,0.8277631733546885
Application Service 15,Utility Service 20,0.0,0.8976504833996034
Application Service 15,Utility Service 3,0.0,0.5037251593028178
Application Service 15,Utility Service 4,0.0,0.7498540854454124
Application Service 15,Utility Service 5,0.0,0.8230912376739478
Application Service 15,Utility Service 6,0.0,0.7781175338350698
Application Service 15,Utility Service 7,0.0,0.47607082968159503
Application Service 15,Utility Service 8,0.0,0.7350079197710533
Application Service 15,Utility Service 9,0.0,0.8064341198884311
Application Service 16,Application Service 1,0.0,0.8092605155535646
Application Service 16,Application Service 10,0.0,0.6927319859680502
Application Service 16,Application Service 11,0.0,0.7675077230363688
Application Service 16,Application Service 12,0.0,0.6866786296236201
Application Service 16,Application Service 13,0.0,0.6860611088545592
Application Service 16,Application Service 14,0.0,0.598349431859825
Application Service 16,Application Service 15,0.0,0.46450709965150716
Application Service 16,Application Service 17,0.0,0.9911910177748198
Application Service 16,Application Service 18,0.0,0.8699083442887161
Application Service 16,Application Service 19,0.0,0.4086485110076117
Application Service 16,Application Service 2,0.0,0.8712922952689853
Application Service 16,Application Service 20,0.0,0.41356108309092293
Application Service 16,Application Service 21,0.0,0.5620956927000287
Application Service 16,Application Service 22,0.0,0.6211129219587463
Application Service 16,Application Service 23,0.0,0.8731930332964247
Application Service 16,Application Service 24,0.0,0.6490912701813492
Application Service 16,Application Service 3,0.0,0.9569560721462465
Application Service 16,Application Service 4,0.0,0.7942605393042136
Application Service 16,Application Service 5,0.0,0.7236002826640267
Application Service 16,Application Service 6,0.0,0.7534428779416323
Application Service 16,Application Service 7,0.0,0.7273475941467509
Application Service 16,Application Service 8,0.0,0.789756920513177
Application Service 16,Application Service 9,0.0,0.6420410277432663
Application Service 16,Entity Service 1,0.0,0.7829518269066298
