service1,service2,static_distance,semantic_distance
Entity Service 4,Utility Service 2,0.0,0.029594613726445576
Entity Service 5,Application Service 1,0.0,0.6642277662638546
Entity Service 5,Application Service 2,0.0,0.6901647647707149
Entity Service 5,Application Service 3,0.0,0.5873179751491246
Entity Service 5,Application Service 4,0.0,0.5368898826218051
Entity Service 5,Application Service 5,0.0,0.7495760746764923
Entity Service 5,Entity Service 1,0.0,0.6891763204003181
Entity Service 5,Entity Service 2,0.0,0.6113647713218663
Entity Service 5,Entity Service 3,0.0,0.7395584764026221
Entity Service 5,Entity Service 4,0.0,0.663842605340437
Entity Service 5,Utility Service 1,0.0,0.4832962283296051
Entity Service 5,Utility Service 2,0.0,0.6700325698867622
Utility Service 1,Application Service 1,0.0,0.42686051986131185
Utility Service 1,Application Service 2,0.0,0.38628701321429304
Utility Service 1,Application Service 3,0.0,0.13432698756219547
Utility Service 1,Application Service 4,0.0,0.0
Utility Service 1,Application Service 5,0.0,0.34488227787715586
Utility Service 1,Entity Service 1,0.0,0.8555715866760001
Utility Service 1,Entity Service 2,0.0,0.5642555401797869
Utility Service 1,Entity Service 3,0.0,0.9042954771129017
Utility Service 1,Entity Service 4,0.0,0.5690349028401738
Utility Service 1,Entity Service 5,0.0,0.4832962283296051
Utility Service 1,Utility Service 2,0.0,0.18106165183430972
Utility Service 2,Application Service 1,0.0,0.221960788591559
Utility Service 2,Application Service 2,0.0,0.20201832871659894
Utility Service 2,Application Service 3,0.0,0.18447057756983032
Utility Service 2,Application Service 4,0.0,0.29660507164045374
Utility Service 2,Application Service 5,0.0,0.8781060654143693
Utility Service 2,Entity Service 1,0.026315789473684202,0.2590440369354575
Utility Service 2,Entity Service 2,0.0,0.1331329111002356
Utility Service 2,Entity Service 3,0.0,0.40466951256956785
Utility Service 2,Entity Service 4,0.026315789473684202,0.029594613726445576
Utility Service 2,Entity Service 5,0.0,0.6700325698867622
Utility Service 2,Utility Service 1,0.0,0.18106165183430972
